type;description;support_material;subtype;filler_loadind;previous_thickness;min_thickness;max_thickness;min_pore_size;max_pore_size;pore_volume;specific_surface_area;surface_area;temperature;feed_pressure;permeate_pressure;delta_pressure;feed_flow_rate;sweep_gas;sweep_gas_flow;stage_cut;aging;x_He;P_He;P_He;x_H2;P_H2;P_H2;x_CO2;P_CO2;P_CO2;x_O2;P_O2;P_O2;x_H2S;P_H2S;P_H2S;x_N2;P_N2;P_N2;x_CO;P_CO;P_CO;x_CH4;P_CH4;P_CH4;x_C2H6;P_C2H6;P_C2H6;x_SF6;P_SF6;P_SF6;provided_data_type ;in_reference_data_location;reference;url
MMM;Cu-BDC/Matrimid5218;NaN;MOF/glassy;5;none;NaN;NaN;1.05;1.05;NaN;NaN;NaN;308;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.18;;none;none;none;none;none;none;permeability;table 3;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BDC/Matrimid5218;NaN;MOF/glassy;10;none;NaN;NaN;1.05;1.05;NaN;NaN;NaN;308;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.21;;none;none;none;none;none;none;permeability;table 3;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BDC/Matrimid5218;NaN;MOF/glassy;20;none;NaN;NaN;1.05;1.05;NaN;NaN;NaN;308;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.21;;none;none;none;none;none;none;permeability;table 3;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BDC/Matrimid5218;NaN;MOF/glassy;30;none;NaN;NaN;1.05;1.05;NaN;NaN;NaN;308;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.21;;none;none;none;none;none;none;permeability;table 3;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BDC/Matrimid5218;NaN;MOF/glassy;35;none;NaN;NaN;1.05;1.05;NaN;NaN;NaN;308;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.25;;none;none;none;none;none;none;permeability;table 3;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BDC/Matrimid5218;NaN;MOF/glassy;30;none;NaN;NaN;1.05;1.05;NaN;NaN;NaN;318;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;1;54.22740525;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig 6a;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BDC/Matrimid5218;NaN;MOF/glassy;30;none;NaN;NaN;1.05;1.05;NaN;NaN;NaN;328;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;1;58.16326531;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig 6a;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BDC/Matrimid5218;NaN;MOF/glassy;30;none;NaN;NaN;1.05;1.05;NaN;NaN;NaN;338;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;1;66.03498542;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig 6a;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BDC/Matrimid5218;NaN;MOF/glassy;30;none;NaN;NaN;1.05;1.05;NaN;NaN;NaN;318;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.214904679;;none;none;none;none;none;none;permeability;fig 6a;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BDC/Matrimid5218;NaN;MOF/glassy;30;none;NaN;NaN;1.05;1.05;NaN;NaN;NaN;328;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.233743409;;none;none;none;none;none;none;permeability;fig 6a;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BDC/Matrimid5218;NaN;MOF/glassy;30;none;NaN;NaN;1.05;1.05;NaN;NaN;NaN;338;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.271095153;;none;none;none;none;none;none;permeability;fig 6a;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BTC/Matrimid5218;NaN;MOF/glassy;20;none;NaN;NaN;1.12;1.12;NaN;NaN;NaN;318;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;1;52.45535714;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig 6b;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BTC/Matrimid5218;NaN;MOF/glassy;20;none;NaN;NaN;1.12;1.12;NaN;NaN;NaN;328;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;1;55.05952381;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig 6b;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BTC/Matrimid5218;NaN;MOF/glassy;20;none;NaN;NaN;1.12;1.12;NaN;NaN;NaN;338;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;1;58.03571429;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig 6b;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BTC/Matrimid5218;NaN;MOF/glassy;20;none;NaN;NaN;1.12;1.12;NaN;NaN;NaN;318;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.248239437;;none;none;none;none;none;none;permeability;fig 6b;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BTC/Matrimid5218;NaN;MOF/glassy;20;none;NaN;NaN;1.12;1.12;NaN;NaN;NaN;328;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.267148014;;none;none;none;none;none;none;permeability;fig 6b;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BTC/Matrimid5218;NaN;MOF/glassy;20;none;NaN;NaN;1.12;1.12;NaN;NaN;NaN;338;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.288888889;;none;none;none;none;none;none;permeability;fig 6b;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BDC/Matrimid5218;NaN;MOF/glassy;30;none;NaN;NaN;1.05;1.05;NaN;NaN;NaN;308;NaN;NaN;100000;NaN;NaN;NaN;NaN;NaN;1;59.82404692;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig 8a;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BDC/Matrimid5218;NaN;MOF/glassy;30;none;NaN;NaN;1.05;1.05;NaN;NaN;NaN;308;NaN;NaN;200000;NaN;NaN;NaN;NaN;NaN;1;58.94428152;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig 8a;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BDC/Matrimid5218;NaN;MOF/glassy;30;none;NaN;NaN;1.05;1.05;NaN;NaN;NaN;308;NaN;NaN;300000;NaN;NaN;NaN;NaN;NaN;1;58.06451613;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig 8a;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BDC/Matrimid5218;NaN;MOF/glassy;30;none;NaN;NaN;1.05;1.05;NaN;NaN;NaN;308;NaN;NaN;400000;NaN;NaN;NaN;NaN;NaN;1;52.78592375;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig 8a;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BDC/Matrimid5218;NaN;MOF/glassy;30;none;NaN;NaN;1.05;1.05;NaN;NaN;NaN;308;NaN;NaN;100000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.259047619;;none;none;none;none;none;none;permeability;fig 8a;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BDC/Matrimid5218;NaN;MOF/glassy;30;none;NaN;NaN;1.05;1.05;NaN;NaN;NaN;308;NaN;NaN;200000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.245421245;;none;none;none;none;none;none;permeability;fig 8a;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BDC/Matrimid5218;NaN;MOF/glassy;30;none;NaN;NaN;1.05;1.05;NaN;NaN;NaN;308;NaN;NaN;300000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.235714286;;none;none;none;none;none;none;permeability;fig 8a;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BDC/Matrimid5218;NaN;MOF/glassy;30;none;NaN;NaN;1.05;1.05;NaN;NaN;NaN;308;NaN;NaN;400000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.209424084;;none;none;none;none;none;none;permeability;fig 8a;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BTC/Matrimid5218;NaN;MOF/glassy;20;none;NaN;NaN;1.12;1.12;NaN;NaN;NaN;308;NaN;NaN;100000;NaN;NaN;NaN;NaN;NaN;1;59.98509687;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig 8b;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BTC/Matrimid5218;NaN;MOF/glassy;20;none;NaN;NaN;1.12;1.12;NaN;NaN;NaN;308;NaN;NaN;200000;NaN;NaN;NaN;NaN;NaN;1;60.73025335;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig 8b;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BTC/Matrimid5218;NaN;MOF/glassy;20;none;NaN;NaN;1.12;1.12;NaN;NaN;NaN;308;NaN;NaN;300000;NaN;NaN;NaN;NaN;NaN;1;57.37704918;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig 8b;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BTC/Matrimid5218;NaN;MOF/glassy;20;none;NaN;NaN;1.12;1.12;NaN;NaN;NaN;308;NaN;NaN;400000;NaN;NaN;NaN;NaN;NaN;1;52.90611028;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig 8b;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BTC/Matrimid5218;NaN;MOF/glassy;20;none;NaN;NaN;1.12;1.12;NaN;NaN;NaN;308;NaN;NaN;100000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.316306483;;none;none;none;none;none;none;permeability;fig 8b;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BTC/Matrimid5218;NaN;MOF/glassy;20;none;NaN;NaN;1.12;1.12;NaN;NaN;NaN;308;NaN;NaN;200000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.309297913;;none;none;none;none;none;none;permeability;fig 8b;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BTC/Matrimid5218;NaN;MOF/glassy;20;none;NaN;NaN;1.12;1.12;NaN;NaN;NaN;308;NaN;NaN;300000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.280510018;;none;none;none;none;none;none;permeability;fig 8b;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BTC/Matrimid5218;NaN;MOF/glassy;20;none;NaN;NaN;1.12;1.12;NaN;NaN;NaN;308;NaN;NaN;400000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.250883392;;none;none;none;none;none;none;permeability;fig 8b;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
polymer;Matrimid5218;NaN;glassy;0;none;NaN;NaN;NaN;NaN;NaN;NaN;NaN;308;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;0.1;22.3;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;0.9;0.18;;none;none;none;none;none;none;permeability;table 7;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BTC/Matrimid5218;NaN;MOF/glassy;20;none;NaN;NaN;1.12;1.12;NaN;NaN;NaN;308;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;0.1;46.9;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;0.9;0.24;;none;none;none;none;none;none;permeability;table 7;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BTC/Matrimid5218;NaN;MOF/glassy;30;none;NaN;NaN;1.12;1.12;NaN;NaN;NaN;308;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;0.1;53.7;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;0.9;0.29;;none;none;none;none;none;none;permeability;table 7;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BDC/Matrimid5218;NaN;MOF/glassy;20;none;NaN;NaN;1.05;1.05;NaN;NaN;NaN;308;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;0.1;44.2;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;0.9;0.21;;none;none;none;none;none;none;permeability;table 7;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
MMM;Cu-BDC/Matrimid5218;NaN;MOF/glassy;30;none;NaN;NaN;1.05;1.05;NaN;NaN;NaN;308;NaN;NaN;500000;NaN;NaN;NaN;NaN;NaN;0.1;50.7;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;0.9;0.22;;none;none;none;none;none;none;permeability;table 7;AKBARI A et al 2020;https://doi.org/10.1016/j.cep.2020.107804
polymer;PEI;alumina;glassy;0;none;NaN;NaN;NaN;NaN;NaN;NaN;NaN;303;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;1;;2.79E-09;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeance;fig 7;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
polymer;PEI;alumina;glassy;0;none;NaN;NaN;NaN;NaN;NaN;NaN;NaN;303;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;1;;6.89E-10;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeance;fig 7;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
polymer;PEI;alumina;glassy;0;none;NaN;NaN;NaN;NaN;NaN;NaN;NaN;303;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;;3.92E-10;none;none;none;none;none;none;none;none;none;none;none;none;permeance;fig 7;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
polymer;PEI;alumina;glassy;0;none;NaN;NaN;NaN;NaN;NaN;NaN;NaN;303;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;;5.44E-10;none;none;none;none;none;none;permeance;fig 7;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
MMM;SAPO-34/PEI;alumina;zeolite/glassy;5;none;1;1;NaN;NaN;NaN;NaN;NaN;303;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;1;;1.09E-09;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeance;fig 7;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
MMM;SAPO-34/PEI;alumina;zeolite/glassy;5;none;1;1;NaN;NaN;NaN;NaN;NaN;303;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;1;;4.19E-10;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeance;fig 7;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
MMM;SAPO-34/PEI;alumina;zeolite/glassy;5;none;1;1;NaN;NaN;NaN;NaN;NaN;303;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;;1.00E-11;none;none;none;none;none;none;none;none;none;none;none;none;permeance;fig 7;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
MMM;SAPO-34/PEI;alumina;zeolite/glassy;5;none;1;1;NaN;NaN;NaN;NaN;NaN;303;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;;7.21E-12;none;none;none;none;none;none;permeance;fig 7;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
MMM;SAPO-34/PEI;alumina;zeolite/glassy;10;none;NaN;NaN;NaN;NaN;NaN;NaN;NaN;303;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;1;;2.99E-09;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeance;fig 7;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
MMM;SAPO-34/PEI;alumina;zeolite/glassy;10;none;NaN;NaN;NaN;NaN;NaN;NaN;NaN;303;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;1;;6.81E-10;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeance;fig 7;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
MMM;SAPO-34/PEI;alumina;zeolite/glassy;10;none;NaN;NaN;NaN;NaN;NaN;NaN;NaN;303;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;;7.46E-11;none;none;none;none;none;none;none;none;none;none;none;none;permeance;fig 7;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
MMM;SAPO-34/PEI;alumina;zeolite/glassy;10;none;NaN;NaN;NaN;NaN;NaN;NaN;NaN;303;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;;9.45E-11;none;none;none;none;none;none;permeance;fig 7;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
polymer;PEI;alumina;glassy;0;none;NaN;NaN;NaN;NaN;NaN;NaN;NaN;303;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;0.5;;6.95E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;;4.87E-10;none;none;none;none;none;none;permeance;fig 11a;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
polymer;PEI;alumina;glassy;0;none;NaN;NaN;NaN;NaN;NaN;NaN;NaN;323;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;0.5;;6.80E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;;4.81E-10;none;none;none;none;none;none;permeance;fig 11a;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
polymer;PEI;alumina;glassy;0;none;NaN;NaN;NaN;NaN;NaN;NaN;NaN;353;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;0.5;;7.40E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;;4.87E-10;none;none;none;none;none;none;permeance;fig 11a;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
polymer;PEI;alumina;glassy;0;none;NaN;NaN;NaN;NaN;NaN;NaN;NaN;393;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;0.5;;7.55E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;;5.14E-10;none;none;none;none;none;none;permeance;fig 11a;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
MMM;SAPO-34/PEI;alumina;zeolite/glassy;5;none;1;1;NaN;NaN;NaN;NaN;NaN;303;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;0.5;;4.38E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;;7.19E-12;none;none;none;none;none;none;permeance;fig 11b;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
MMM;SAPO-34/PEI;alumina;zeolite/glassy;5;none;1;1;NaN;NaN;NaN;NaN;NaN;323;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;0.5;;3.10E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;;7.65E-12;none;none;none;none;none;none;permeance;fig 11b;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
MMM;SAPO-34/PEI;alumina;zeolite/glassy;5;none;1;1;NaN;NaN;NaN;NaN;NaN;353;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;0.5;;4.36E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;;1.53E-11;none;none;none;none;none;none;permeance;fig 11b;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
MMM;SAPO-34/PEI;alumina;zeolite/glassy;5;none;1;1;NaN;NaN;NaN;NaN;NaN;393;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;0.5;;4.48E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;;2.40E-11;none;none;none;none;none;none;permeance;fig 11b;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
MMM;SAPO-34/PEI;alumina;zeolite/glassy;10;none;NaN;NaN;NaN;NaN;NaN;NaN;NaN;303;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;0.5;;9.04E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;;7.47E-11;none;none;none;none;none;none;permeance;fig 11c;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
MMM;SAPO-34/PEI;alumina;zeolite/glassy;10;none;NaN;NaN;NaN;NaN;NaN;NaN;NaN;323;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;0.5;;8.36E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;;7.47E-11;none;none;none;none;none;none;permeance;fig 11c;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
MMM;SAPO-34/PEI;alumina;zeolite/glassy;10;none;NaN;NaN;NaN;NaN;NaN;NaN;NaN;353;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;0.5;;1.02E-09;none;none;none;none;none;none;none;none;none;none;none;none;0.5;;8.47E-11;none;none;none;none;none;none;permeance;fig 11c;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
MMM;SAPO-34/PEI;alumina;zeolite/glassy;10;none;NaN;NaN;NaN;NaN;NaN;NaN;NaN;393;NaN;NaN;100000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;0.5;;1.09E-09;none;none;none;none;none;none;none;none;none;none;none;none;0.5;;2.26E-10;none;none;none;none;none;none;permeance;fig 11c;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
polymer;PEI;alumina;glassy;0;none;NaN;NaN;NaN;NaN;NaN;NaN;NaN;303;NaN;NaN;50000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;0.5;;5.57E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;;4.33E-10;none;none;none;none;none;none;permeance;fig 12a;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
polymer;PEI;alumina;glassy;0;none;NaN;NaN;NaN;NaN;NaN;NaN;NaN;303;NaN;NaN;150000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;0.5;;7.60E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;;5.18E-10;none;none;none;none;none;none;permeance;fig 12a;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
polymer;PEI;alumina;glassy;0;none;NaN;NaN;NaN;NaN;NaN;NaN;NaN;303;NaN;NaN;200000;NaN;Ar;NaN;NaN;NaN;none;none;none;none;none;none;0.5;;8.01E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;;5.62E-10;none;none;none;none;none;none;permeance;fig 12a;MESSAOUD AB et al 2015;http://dx.doi.org/10.1016/j.seppur.2015.04.017
